name,google scholar link
Adrian R. Vetta,https://scholar.google.com/citations?user=DJmwoRYAAAAJ&hl=en&oi=ao
Adrian Sampson,https://scholar.google.com/citations?user=Bq50aCUAAAAJ&hl=en&oi=ao
Adrian Sandu,https://scholar.google.com/citations?user=A7fZNg0AAAAJ&hl=en&oi=ao
Adrian Segall,https://scholar.google.com/citations?user=dwJenMwAAAAJ&hl=en&oi=ao
Adrian Vetta,https://scholar.google.com/citations?user=DJmwoRYAAAAJ&hl=en&oi=ao
Adriana B. Compagnoni,https://scholar.google.com/citations?user=S-zXJGUAAAAJ&hl=en&oi=ao
Adriana Emitzá Guzmán Ortega,https://scholar.google.com/citations?user=cMs97_YAAAAJ&hl=en&oi=ao
Adriana Ferraro,https://scholar.google.com/citations?user=f5QpDogAAAAJ&hl=en&oi=ao
Adriana Iamnitchi,https://scholar.google.com/citations?user=BfrPSGIAAAAJ&hl=en&oi=ao
Adriana Kovashka,https://scholar.google.com/citations?user=Dl949GoAAAAJ&hl=en&oi=ao
Adriana Schulz,https://scholar.google.com/citations?user=2D6rV-UAAAAJ&hl=en&oi=ao
Adriana Sejfia,https://scholar.google.com/citations?user=4-pYLKAAAAAJ&hl=en&oi=ao
Adriane Chapman,https://scholar.google.com/citations?user=sHXqNl4AAAAJ&hl=en&oi=ao
Adriane P. Chapman,https://scholar.google.com/citations?user=sHXqNl4AAAAJ&hl=en&oi=ao
Adriano Alonso Veloso,https://scholar.google.com/citations?user=j2BEVSoAAAAJ&hl=en&oi=ao
Adriano C. M. Pereira,https://scholar.google.com/citations?user=MT9oSSwAAAAJ&hl=en&oi=ao
Adriano César Machado Pereira,https://scholar.google.com/citations?user=MT9oSSwAAAAJ&hl=en&oi=ao
Adriano Fazzone,https://scholar.google.com/citations?user=ivW-SnEAAAAJ&hl=en&oi=ao
Adriano L. I. Oliveira,https://scholar.google.com/citations?user=paz29H4AAAAJ&hl=en&oi=ao
Adriano L. I. de Oliveira,https://scholar.google.com/citations?user=paz29H4AAAAJ&hl=en&oi=ao
Adriano Lorena Inacio de Oliveira,https://scholar.google.com/citations?user=paz29H4AAAAJ&hl=en&oi=ao
Adriano Lorena Inácio de Oliveira,https://scholar.google.com/citations?user=paz29H4AAAAJ&hl=en&oi=ao
Adriano Veloso,https://scholar.google.com/citations?user=j2BEVSoAAAAJ&hl=en&oi=ao
Adrien Basso-Blandin,https://scholar.google.com/citations?user=zVizzZIAAAAJ&hl=en&oi=ao
Adrienne Decker,https://scholar.google.com/citations?user=JjLxdewAAAAJ&hl=en&oi=ao
Adrián Carballal,https://scholar.google.com/citations?user=wnN2ca8AAAAJ&hl=en&oi=ao
Adrián Jarabo,https://scholar.google.com/citations?user=pXKBhbkAAAAJ&hl=en&oi=ao
Aduri Pavan,https://scholar.google.com/citations?user=4QIV0FUAAAAJ&hl=en&oi=ao
Adwait Jog,https://scholar.google.com/citations?user=9RgqL8gAAAAJ&hl=en&oi=ao
Adwait Nadkarni,https://scholar.google.com/citations?user=Al2MvLoAAAAJ&hl=en&oi=ao
Afra Alishahi,https://scholar.google.com/citations?user=IuAwLqUAAAAJ&hl=en&oi=ao
Afzel Noore,https://scholar.google.com/citations?user=rEopbiMAAAAJ&hl=en&oi=ao
Agata Ciabattoni,https://scholar.google.com/citations?user=pAyqI0wAAAAJ&hl=en&oi=ao
Agathe Guilloux,https://scholar.google.com/citations?user=kgTpYO8AAAAJ&hl=en&oi=ao
Agathoniki Trigoni,https://scholar.google.com/citations?user=185g9ckAAAAJ&hl=en&oi=ao
Aggelos K. Katsaggelos,https://scholar.google.com/citations?user=aucB85kAAAAJ&hl=en&oi=ao
Aggelos Kiayias,https://scholar.google.com/citations?user=P_L_vZAAAAAJ&hl=en&oi=ao
Aggelos Pikrakis,https://scholar.google.com/citations?user=hPZSYsgAAAAJ&hl=en&oi=ao
Agha Ali Raza,https://scholar.google.com/citations?user=V5tf_UcAAAAJ&hl=en&oi=ao
Agma J. M. Traina,https://scholar.google.com/citations?user=v2-C4i4AAAAJ&hl=en&oi=ao
Agma Juci Machado Traina,https://scholar.google.com/citations?user=v2-C4i4AAAAJ&hl=en&oi=ao
Agnar Aamodt,https://scholar.google.com/citations?user=-3L6uJMAAAAJ&hl=en&oi=ao
Agnes Koschmider,https://scholar.google.com/citations?user=n1JYiwQAAAAJ&hl=en&oi=ao
Agnieszka Mykowiecka 0001,https://scholar.google.com/citations?user=5kj-eF0AAAAJ&hl=en&oi=ao
Agoritsa Polyzou,https://scholar.google.com/citations?user=ydxk7hoAAAAJ&hl=en&oi=ao
Agustin Fernández,https://scholar.google.com/citations?user=HdZWRU8AAAAJ&hl=en&oi=ao
Agustín Gravano,https://scholar.google.com/citations?user=GrKOwHIAAAAJ&hl=en&oi=ao
Ah-Hwee Tan,https://scholar.google.com/citations?user=G0hdDqYAAAAJ&hl=en&oi=ao
Aharon Bar-Hillel,https://scholar.google.com/citations?user=x4GlT3IAAAAJ&hl=en&oi=ao
Ahmad Akbari,https://scholar.google.com/citations?user=pCil4_cAAAAJ&hl=en&oi=ao
Ahmad Akbari Azirani,https://scholar.google.com/citations?user=pCil4_cAAAAJ&hl=en&oi=ao
Ahmad Alzahrani,https://scholar.google.com/citations?user=10GPVtsAAAAJ&hl=en&oi=ao
Ahmad Biniaz,https://scholar.google.com/citations?user=ZbHrRcEAAAAJ&hl=en&oi=ao
Ahmad Elkhateb,https://scholar.google.com/citations?user=-taHBjsAAAAJ&hl=en&oi=ao
Ahmad Jbara,https://scholar.google.com/citations?user=58rYtv0AAAAJ&hl=en&oi=ao
Ahmad Moghimi,https://scholar.google.com/citations?user=OXLo0LMAAAAJ&hl=en&oi=ao
Ahmad R. Dhaini,https://scholar.google.com/citations?user=SoP_HnYAAAAJ&hl=en&oi=ao
Ahmad Sharieh,https://scholar.google.com/citations?user=lXeTzzAAAAAJ&hl=en&oi=ao
Ahmad-Reza Sadeghi,https://scholar.google.com/citations?user=p66Ie-YAAAAJ&hl=en&oi=ao
Ahmed Abdelali,https://scholar.google.com/citations?user=ib1BYugAAAAJ&hl=en&oi=ao
Ahmed AlEroud,https://scholar.google.com/citations?user=vW6NVIQAAAAJ&hl=en&oi=ao
Ahmed Aleroud,https://scholar.google.com/citations?user=vW6NVIQAAAAJ&hl=en&oi=ao
Ahmed Ali,https://scholar.google.com/citations?user=t0gYEjAAAAAJ&hl=en&oi=ao
Ahmed Ali-Eldin,https://scholar.google.com/citations?user=wwQ_TPYAAAAJ&hl=en&oi=ao
Ahmed Awad,https://scholar.google.com/citations?user=_Ty6jFcAAAAJ&hl=en&oi=ao
Ahmed E. Hassan,https://scholar.google.com/citations?user=9hwXx34AAAAJ&hl=en&oi=ao
Ahmed El-Roby,https://scholar.google.com/citations?user=DA68vjUAAAAJ&hl=en&oi=ao
Ahmed Eldawy,https://scholar.google.com/citations?user=bshz1DEAAAAJ&hl=en&oi=ao
Ahmed Elgammal,https://scholar.google.com/citations?user=DxQiCiIAAAAJ&hl=en&oi=ao
Ahmed F. Al-Eroud,https://scholar.google.com/citations?user=vW6NVIQAAAAJ&hl=en&oi=ao
Ahmed H. Qureshi,https://scholar.google.com/citations?user=Lkrx2SkAAAAJ&hl=en&oi=ao
Ahmed Helmy,https://scholar.google.com/citations?user=QcO9p8AAAAAJ&hl=en&oi=ao
Ahmed Hussain Qureshi,https://scholar.google.com/citations?user=Lkrx2SkAAAAJ&hl=en&oi=ao
Ahmed Imteaj,https://scholar.google.com/citations?user=I5IZ4GQAAAAJ&hl=en&oi=ao
Ahmed K. Elmagarmid,https://scholar.google.com/citations?user=Cb9BDJkAAAAJ&hl=en&oi=ao
Ahmed Karmouch,https://scholar.google.com/citations?user=kQpPzdgAAAAJ&hl=en&oi=ao
Ahmed M. Abdel-Moniem,https://scholar.google.com/citations?user=CzfuSJgAAAAJ&hl=en&oi=ao
Ahmed M. Abdelmoniem,https://scholar.google.com/citations?user=CzfuSJgAAAAJ&hl=en&oi=ao
Ahmed M. Elgammal,https://scholar.google.com/citations?user=DxQiCiIAAAAJ&hl=en&oi=ao
Ahmed Mohamed Abdelmoniem,https://scholar.google.com/citations?user=CzfuSJgAAAAJ&hl=en&oi=ao
Ahmed Rafea,https://scholar.google.com/citations?user=szDaQLYAAAAJ&hl=en&oi=ao
Ahmed Sabbir Arif,https://scholar.google.com/citations?user=l9kbH78AAAAJ&hl=en&oi=ao
Ahmed Saeed 0001,https://scholar.google.com/citations?user=nuiUbpsAAAAJ&hl=en&oi=ao
Ahmed Sameh,https://scholar.google.com/citations?user=tk2gySEAAAAJ&hl=en&oi=ao
Ahmed Sameh Mohamed,https://scholar.google.com/citations?user=tk2gySEAAAAJ&hl=en&oi=ao
Ahmed Sameh Mohammed,https://scholar.google.com/citations?user=tk2gySEAAAAJ&hl=en&oi=ao
Ahmet Burak Can,https://scholar.google.com/citations?user=SbRj1qwAAAAJ&hl=en&oi=ao
Ahmet Celal Cem Say,https://scholar.google.com/citations?user=rOum2XsAAAAJ&hl=en&oi=ao
Ahmet Cüneyd Tantug,https://scholar.google.com/citations?user=TTawdWMAAAAJ&hl=en&oi=ao
Ahmet Erdem Sariyüce,https://scholar.google.com/citations?user=sK4Ck6gAAAAJ&hl=en&oi=ao
Ahmet Murat Özbayoglu,https://scholar.google.com/citations?user=rNLLqKoAAAAJ&hl=en&oi=ao
Ahmet Oguz Akyüz,https://scholar.google.com/citations?user=F_kPcyEAAAAJ&hl=en&oi=ao
Ahmet Teoman Naskali,https://scholar.google.com/citations?user=c9hcikgAAAAJ&hl=en&oi=ao
Ai-Chun Pang,https://scholar.google.com/citations?user=s3BI_wcAAAAJ&hl=en&oi=ao
Aibek Musaev,https://scholar.google.com/citations?user=cQPdjdgAAAAJ&hl=en&oi=ao
Aibek Musave,https://scholar.google.com/citations?user=cQPdjdgAAAAJ&hl=en&oi=ao
Aidan Hogan,https://scholar.google.com/citations?user=CP-fgY4AAAAJ&hl=en&oi=ao
Aidong Lu,https://scholar.google.com/citations?user=8GNkuKYAAAAJ&hl=en&oi=ao
Aidong Zhang,https://scholar.google.com/citations?user=O8XxkE4AAAAJ&hl=en&oi=ao
Aiiad Ahmad Albeshri,https://scholar.google.com/citations?user=JWxNSb4AAAAJ&hl=en&oi=ao
Aiiad Albeshri,https://scholar.google.com/citations?user=JWxNSb4AAAAJ&hl=en&oi=ao
Aijun An,https://scholar.google.com/citations?user=2eUL7eEAAAAJ&hl=en&oi=ao
Aikaterini A. Sotiraki,https://scholar.google.com/citations?user=FlLj9gIAAAAJ&hl=en&oi=ao
Ailamaki Natassa,https://scholar.google.com/citations?user=YdrkeNwAAAAJ&hl=en&oi=ao
Aiman Erbad,https://scholar.google.com/citations?user=6Pmbv8IAAAAJ&hl=en&oi=ao
Aisha I. Ali-Gombe,https://scholar.google.com/citations?user=Qmc4CvYAAAAJ&hl=en&oi=ao
Aishwarya Agrawal,https://scholar.google.com/citations?user=pLurJcoAAAAJ&hl=en&oi=ao
Aishwarya Ganesan,https://scholar.google.com/citations?user=b90eMekAAAAJ&hl=en&oi=ao
Aisling Ann O'Kane,https://scholar.google.com/citations?user=iclMxTUAAAAJ&hl=en&oi=ao
Aisling Kelliher,https://scholar.google.com/citations?user=71RtIxoAAAAJ&hl=en&oi=ao
Aiswarya Cyriac,https://scholar.google.com/citations?user=NLwqvCwAAAAJ&hl=en&oi=ao
Aivar Annamaa,https://scholar.google.com/citations?user=sQ5LoEcAAAAJ&hl=en&oi=ao
Aixin Sun,https://scholar.google.com/citations?user=wyKGVKUAAAAJ&hl=en&oi=ao
Ajai Jain,https://scholar.google.com/citations?user=y7TbKJMAAAAJ&hl=en&oi=ao
Ajay D. Kshemkalyani,https://scholar.google.com/citations?user=2jRpisYAAAAJ&hl=en&oi=ao
Ajay Gupta 0001,https://scholar.google.com/citations?user=1NjXIr0AAAAJ&hl=en&oi=ao
Ajay K. Gupta 0001,https://scholar.google.com/citations?user=1NjXIr0AAAAJ&hl=en&oi=ao
Ajay Kapur,https://scholar.google.com/citations?user=lk_XVf0AAAAJ&hl=en&oi=ao
Ajay Kumar 0001,https://scholar.google.com/citations?user=ksn2yhIAAAAJ&hl=en&oi=ao
Ajit A. Diwan,https://scholar.google.com/citations?user=XpPk_GwAAAAJ&hl=en&oi=ao
Ajit Arvind Diwan,https://scholar.google.com/citations?user=XpPk_GwAAAAJ&hl=en&oi=ao
Ajit Rajwade 0001,https://scholar.google.com/citations?user=CkTW7PwAAAAJ&hl=en&oi=ao
Ajit V. Rajwade 0001,https://scholar.google.com/citations?user=CkTW7PwAAAAJ&hl=en&oi=ao
Ajita Rattani,https://scholar.google.com/citations?user=9esyU2EAAAAJ&hl=en&oi=ao
Ajitha Rajan,https://scholar.google.com/citations?user=Y8ROiBEAAAAJ&hl=en&oi=ao
Ajmal Mian,https://scholar.google.com/citations?user=X589yaIAAAAJ&hl=en&oi=ao
Ajmal S. Mian,https://scholar.google.com/citations?user=X589yaIAAAAJ&hl=en&oi=ao
Ajmal Saeed Mian,https://scholar.google.com/citations?user=X589yaIAAAAJ&hl=en&oi=ao
Ajoy K. Datta,https://scholar.google.com/citations?user=hmPxInwAAAAJ&hl=en&oi=ao
Ajoy Kumar Datta,https://scholar.google.com/citations?user=hmPxInwAAAAJ&hl=en&oi=ao
Akane Sano,https://scholar.google.com/citations?user=cNLW5O4AAAAJ&hl=en&oi=ao
Akash Kumar 0001,https://scholar.google.com/citations?user=XcwvWcUAAAAJ&hl=en&oi=ao
Akash Kumar Sengupta,https://scholar.google.com/citations?user=8zIRPuwAAAAJ&hl=en&oi=ao
Aki Vehtari,https://scholar.google.com/citations?user=tYgN0GsAAAAJ&hl=en&oi=ao
Akihiko Konagaya,https://scholar.google.com/citations?user=7CCZCO8AAAAJ&hl=en&oi=ao
Akihiko Takano,https://scholar.google.com/citations?user=v59zRTYAAAAJ&hl=en&oi=ao
Akihiro Sugimoto,https://scholar.google.com/citations?user=r7ZaWDUAAAAJ&hl=en&oi=ao
Akihisa Ohya,https://scholar.google.com/citations?user=FcWCsSgAAAAJ&hl=en&oi=ao
Akiko Aizawa,https://scholar.google.com/citations?user=JQy5hPoAAAAJ&hl=en&oi=ao
Akiko N. Aizawa,https://scholar.google.com/citations?user=JQy5hPoAAAAJ&hl=en&oi=ao
Akiko Nakahara,https://scholar.google.com/citations?user=JQy5hPoAAAAJ&hl=en&oi=ao
Akira Imakura,https://scholar.google.com/citations?user=wPEcfhkAAAAJ&hl=en&oi=ao
Akira Kawaguchi,https://scholar.google.com/citations?user=7cF0q3YAAAAJ&hl=en&oi=ao
Akira Nukada,https://scholar.google.com/citations?user=vjE9JnYAAAAJ&hl=en&oi=ao
Akiya Kamimura,https://scholar.google.com/citations?user=6NFwDKEAAAAJ&hl=en&oi=ao
Akond Ashfaque Ur Rahman,https://scholar.google.com/citations?user=q2sPEkcAAAAJ&hl=en&oi=ao
Akond Rahman,https://scholar.google.com/citations?user=q2sPEkcAAAAJ&hl=en&oi=ao
Akramul Azim,https://scholar.google.com/citations?user=rcOhpJ0AAAAJ&hl=en&oi=ao
Akshat Kumar,https://scholar.google.com/citations?user=zsYC3R0AAAAJ&hl=en&oi=ao
Akshayaram Srinivasan,https://scholar.google.com/citations?user=4t2RKBUAAAAJ&hl=en&oi=ao
Alaa R. Alameldeen,https://scholar.google.com/citations?user=D3voHY0AAAAJ&hl=en&oi=ao
Alain Darte,https://scholar.google.com/citations?user=_ZLsV6QAAAAJ&hl=en&oi=ao
Alain Finkel,https://scholar.google.com/citations?user=jq7H21IAAAAJ&hl=en&oi=ao
Alain J. Martin,https://scholar.google.com/citations?user=nwfZfqoAAAAJ&hl=en&oi=ao
Alain Tapp,https://scholar.google.com/citations?user=tAM57M8AAAAJ&hl=en&oi=ao
Alan Akbik,https://scholar.google.com/citations?user=adKmg3IAAAAJ&hl=en&oi=ao
Alan Blackwell,https://scholar.google.com/citations?user=0kWwkEUAAAAJ&hl=en&oi=ao
Alan Blair,https://scholar.google.com/citations?user=oYi8fBIAAAAJ&hl=en&oi=ao
Alan Blair 0001,https://scholar.google.com/citations?user=oYi8fBIAAAAJ&hl=en&oi=ao
Alan Bundy,https://scholar.google.com/citations?user=n7STZEYAAAAJ&hl=en&oi=ao
Alan Burns 0001,https://scholar.google.com/citations?user=Io7KbYcAAAAJ&hl=en&oi=ao
Alan C. Wright,https://scholar.google.com/citations?user=gVSfxdgAAAAJ&hl=en&oi=ao
Alan D. Blair,https://scholar.google.com/citations?user=oYi8fBIAAAAJ&hl=en&oi=ao
Alan D. Fekete,https://scholar.google.com/citations?user=Hs9cVRgAAAAJ&hl=en&oi=ao
Alan David Fekete,https://scholar.google.com/citations?user=Hs9cVRgAAAAJ&hl=en&oi=ao
Alan Dorin,https://scholar.google.com/citations?user=akGqM2IAAAAJ&hl=en&oi=ao
Alan Edwin Serrano-Rico,https://scholar.google.com/citations?user=EbUlFxwAAAAJ&hl=en&oi=ao
Alan F. Blackwell,https://scholar.google.com/citations?user=0kWwkEUAAAAJ&hl=en&oi=ao
Alan Fern,https://scholar.google.com/citations?user=GaKxFrcAAAAJ&hl=en&oi=ao
Alan Hanjalic,https://scholar.google.com/citations?user=EoYbukgAAAAJ&hl=en&oi=ao
Alan J. Hu,https://scholar.google.com/citations?user=6-JE5-cAAAAJ&hl=en&oi=ao
Alan K. Mackworth,https://scholar.google.com/citations?user=6Jf5GeYAAAAJ&hl=en&oi=ao
Alan Kuhnle,https://scholar.google.com/citations?user=-zrlrKgAAAAJ&hl=en&oi=ao
Alan Kuntz,https://scholar.google.com/citations?user=7uZPiGoAAAAJ&hl=en&oi=ao
Alan L. Cox,https://scholar.google.com/citations?user=z28ApZkAAAAJ&hl=en&oi=ao
Alan L. Yuille,https://scholar.google.com/citations?user=FJ-huxgAAAAJ&hl=en&oi=ao
Alan Loddon Yuille,https://scholar.google.com/citations?user=FJ-huxgAAAAJ&hl=en&oi=ao
Alan M. Durham,https://scholar.google.com/citations?user=sX7BGkIAAAAJ&hl=en&oi=ao
Alan M. Frieze,https://scholar.google.com/citations?user=EqKRQ4YAAAAJ&hl=en&oi=ao
Alan M. Moses,https://scholar.google.com/citations?user=o5gmOHMAAAAJ&hl=en&oi=ao
Alan Marshall 0001,https://scholar.google.com/citations?user=RuXsbeYAAAAJ&hl=en&oi=ao
Alan Miller,https://scholar.google.com/citations?user=EH74mBQAAAAJ&hl=en&oi=ao
Alan Mislove,https://scholar.google.com/citations?user=oAqKi9MAAAAJ&hl=en&oi=ao
Alan Mitchell Durham,https://scholar.google.com/citations?user=sX7BGkIAAAAJ&hl=en&oi=ao
Alan Mycroft,https://scholar.google.com/citations?user=0ycSEz8AAAAJ&hl=en&oi=ao
Alan Paul Fern,https://scholar.google.com/citations?user=GaKxFrcAAAAJ&hl=en&oi=ao
Alan Richard Bundy,https://scholar.google.com/citations?user=n7STZEYAAAAJ&hl=en&oi=ao
Alan Ritter,https://scholar.google.com/citations?user=unXtH3IAAAAJ&hl=en&oi=ao
Alan S. Willsky,https://scholar.google.com/citations?user=XYy_Nm4AAAAJ&hl=en&oi=ao
Alan Serrano,https://scholar.google.com/citations?user=EbUlFxwAAAAJ&hl=en&oi=ao
Alan Sussman,https://scholar.google.com/citations?user=4Ts9jNQAAAAJ&hl=en&oi=ao
Alan T. Sherman,https://scholar.google.com/citations?user=ZzWjYkEAAAAJ&hl=en&oi=ao
Alan W. Black,https://scholar.google.com/citations?user=Es-YRKMAAAAJ&hl=en&oi=ao
Alan Wagner,https://scholar.google.com/citations?user=YqBZgfgAAAAJ&hl=en&oi=ao
Alan Wang,https://scholar.google.com/citations?user=mZOzE7wAAAAJ&hl=en&oi=ao
Alan Wassyng,https://scholar.google.com/citations?user=Tv4yA0QAAAAJ&hl=en&oi=ao
Alane Suhr,https://scholar.google.com/citations?user=daslsUkAAAAJ&hl=en&oi=ao
Alanson P. Sample,https://scholar.google.com/citations?user=tSyVwBwAAAAJ&hl=en&oi=ao
Alasdair J. G. Gray,https://scholar.google.com/citations?user=3XRqgLcAAAAJ&hl=en&oi=ao
Alastair F. Donaldson,https://scholar.google.com/citations?user=ZIUuqNwAAAAJ&hl=en&oi=ao
Alastair Kay,https://scholar.google.com/citations?user=ehRVTSAAAAAJ&hl=en&oi=ao
Alastair R. Beresford,https://scholar.google.com/citations?user=KJmh8GAAAAAJ&hl=en&oi=ao
Alba C. M. A. Melo,https://scholar.google.com/citations?user=vM_I8f4AAAAJ&hl=en&oi=ao
Alba Cristina Magalhaes Alves de Melo,https://scholar.google.com/citations?user=vM_I8f4AAAAJ&hl=en&oi=ao
Alba Garcia Seco de Herrera,https://scholar.google.com/citations?user=80OVgTwAAAAJ&hl=en&oi=ao
Alba García Seco de Herrera,https://scholar.google.com/citations?user=80OVgTwAAAAJ&hl=en&oi=ao
Alba de Melo,https://scholar.google.com/citations?user=vM_I8f4AAAAJ&hl=en&oi=ao
Alban Grastien,https://scholar.google.com/citations?user=87u0x6UAAAAJ&hl=en&oi=ao
Alban Ponse,https://scholar.google.com/citations?user=v709bGQAAAAJ&hl=en&oi=ao
Albert Ali Salah,https://scholar.google.com/citations?user=0ee8P-cAAAAJ&hl=en&oi=ao
Albert Banchs,https://scholar.google.com/citations?user=f17UAkMAAAAJ&hl=en&oi=ao
Albert Bifet,https://scholar.google.com/citations?user=UYvAL8EAAAAJ&hl=en&oi=ao
Albert Burger,https://scholar.google.com/citations?user=djg93PMAAAAJ&hl=en&oi=ao
Albert C. S. Chung,https://scholar.google.com/citations?user=MVf7Lq0AAAAJ&hl=en&oi=ao
Albert Cabellos,https://scholar.google.com/citations?user=G5f_Mp8AAAAJ&hl=en&oi=ao
Albert Cabellos-Aparicio,https://scholar.google.com/citations?user=G5f_Mp8AAAAJ&hl=en&oi=ao
Albert Chern,https://scholar.google.com/citations?user=f3o6lHUAAAAJ&hl=en&oi=ao
Albert Chi-shing Chung,https://scholar.google.com/citations?user=MVf7Lq0AAAAJ&hl=en&oi=ao
Albert Cohen 0001,https://scholar.google.com/citations?user=MkKZKAMAAAAJ&hl=en&oi=ao
Albert Gatt,https://scholar.google.com/citations?user=uF5HKZQAAAAJ&hl=en&oi=ao
Albert Levi,https://scholar.google.com/citations?user=ls6NkwEAAAAJ&hl=en&oi=ao
Albert M. K. Cheng,https://scholar.google.com/citations?user=cBzNurgAAAAJ&hl=en&oi=ao
Albert M. Lai,https://scholar.google.com/citations?user=sxe41PcAAAAJ&hl=en&oi=ao
Albert Max Lai,https://scholar.google.com/citations?user=sxe41PcAAAAJ&hl=en&oi=ao
Albert Mo Kim Cheng,https://scholar.google.com/citations?user=cBzNurgAAAAJ&hl=en&oi=ao
Albert R. Meyer,https://scholar.google.com/citations?user=yRTPMIUAAAAJ&hl=en&oi=ao
Albert Y. Zomaya,https://scholar.google.com/citations?user=ak35bjgAAAAJ&hl=en&oi=ao
Albert Zündorf,https://scholar.google.com/citations?user=WUWph3oAAAAJ&hl=en&oi=ao
Albert-László Barabási,https://scholar.google.com/citations?user=vsj2slIAAAAJ&hl=en&oi=ao
Alberto Abad,https://scholar.google.com/citations?user=iQTrDUIAAAAJ&hl=en&oi=ao
Alberto Bacchelli,https://scholar.google.com/citations?user=Jv-sW70AAAAJ&hl=en&oi=ao
Alberto Barbosa Raposo,https://scholar.google.com/citations?user=bbNfBlwAAAAJ&hl=en&oi=ao
Alberto Barrón-Cedeño,https://scholar.google.com/citations?user=0q0QVG4AAAAJ&hl=en&oi=ao
Alberto Bartesaghi,https://scholar.google.com/citations?user=vpf-lMkAAAAJ&hl=en&oi=ao
Alberto Cano 0001,https://scholar.google.com/citations?user=8f_w4HQAAAAJ&hl=en&oi=ao
Alberto Cano Rojas,https://scholar.google.com/citations?user=8f_w4HQAAAAJ&hl=en&oi=ao
Alberto Dainotti,https://scholar.google.com/citations?user=oZNdAREAAAAJ&hl=en&oi=ao
Alberto Del Pia,https://scholar.google.com/citations?user=P29s_F0AAAAJ&hl=en&oi=ao
Alberto E. Schaeffer Filho,https://scholar.google.com/citations?user=y6oOiqYAAAAJ&hl=en&oi=ao
Alberto E. Schaeffer-Filho,https://scholar.google.com/citations?user=y6oOiqYAAAAJ&hl=en&oi=ao
Alberto Egon Schaeffer Filho,https://scholar.google.com/citations?user=y6oOiqYAAAAJ&hl=en&oi=ao
Alberto H. F. Laender,https://scholar.google.com/citations?user=HJhu4csAAAAJ&hl=en&oi=ao
Alberto L. Sangiovanni-Vincentelli,https://scholar.google.com/citations?user=AhgjQ2QAAAAJ&hl=en&oi=ao
Alberto M. Segre,https://scholar.google.com/citations?user=IXnzCb8AAAAJ&hl=en&oi=ao
Alberto Manuel Rodrigues da Silva,https://scholar.google.com/citations?user=NjZqNwEAAAAJ&hl=en&oi=ao
Alberto Marchetti-Spaccamela,https://scholar.google.com/citations?user=xITAf6EAAAAJ&hl=en&oi=ao
Alberto Maria Segre,https://scholar.google.com/citations?user=IXnzCb8AAAAJ&hl=en&oi=ao
Alberto Montresor,https://scholar.google.com/citations?user=1Z5aqBAAAAAJ&hl=en&oi=ao
Alberto Moraglio,https://scholar.google.com/citations?user=0y4XRI0AAAAJ&hl=en&oi=ao
Alberto Paccanaro,https://scholar.google.com/citations?user=uXTtbXUAAAAJ&hl=en&oi=ao
Alberto Pan,https://scholar.google.com/citations?user=TF4nbKAAAAAJ&hl=en&oi=ao
Alberto Postiglione,https://scholar.google.com/citations?user=EW1w6DkAAAAJ&hl=en&oi=ao
Alberto Quattrini Li,https://scholar.google.com/citations?user=06ldpDMAAAAJ&hl=en&oi=ao
Alberto Raposo,https://scholar.google.com/citations?user=bbNfBlwAAAAJ&hl=en&oi=ao
Alberto Raposo 0001,https://scholar.google.com/citations?user=bbNfBlwAAAAJ&hl=en&oi=ao
Alberto Rodrigues da Silva,https://scholar.google.com/citations?user=NjZqNwEAAAAJ&hl=en&oi=ao
Alberto Ros 0001,https://scholar.google.com/citations?user=ZfekP88AAAAJ&hl=en&oi=ao
Alberto Schaeffer-Filho,https://scholar.google.com/citations?user=y6oOiqYAAAAJ&hl=en&oi=ao
Albrecht Jander,https://scholar.google.com/citations?user=FWDxXyAAAAAJ&hl=en&oi=ao
Albrecht Schmidt 0001,https://scholar.google.com/citations?user=qM5jR7YAAAAJ&hl=en&oi=ao
Alcherio Martinoli,https://scholar.google.com/citations?user=uVTR_eoAAAAJ&hl=en&oi=ao
Alcides Fonseca,https://scholar.google.com/citations?user=0nKEYVsAAAAJ&hl=en&oi=ao
